genres,title,specs,price,early_access,id,metascore,Action,Casual,Indie,Simulation,Strategy,Free to Play,RPG,Sports,Adventure,Racing,Early Access,Massively Multiplayer,Animation &amp; Modeling,Video Production,Utilities,Web Publishing,Education,Software Training,Design &amp; Illustration,Audio Production,Photo Editing,Accounting,year,playtime_forever
"['Indie', 'Simulation', 'Strategy']",Star Traders: 4X Empires,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",9.99,False,334270,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,512.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Vagante,"['Single-player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Shared/Split Screen', 'Full controller support', 'Steam Cloud']",14.99,True,323220,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,12445.0
"['RPG', 'Strategy']",Rime Berta,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",14.99,False,312600,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,711.0
"['Casual', 'Indie', 'Simulation']",Movie Studio Boss: The Sequel,['Single-player'],9.99,False,331610,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2334.0
"['Adventure', 'Casual', 'Indie']",Marvin's Mittens,"['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",5.99,False,333260,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,578.0
['Indie'],Back To Life 3,['Single-player'],4.99,False,335570,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,0.0
['Action'],THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",14.99,False,222420,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,6053.0
"['Casual', 'Indie']",Dream Tale,['Single-player'],4.99,False,337450,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,0.0
"['Action', 'Indie']",Sky Mercenaries,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Steam Turn Notifications', 'Includes level editor', 'Commentary available']",9.99,False,336090,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2172.0
"['Action', 'Indie']",Clash of Puppets,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",4.99,False,325870,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,720.0
"['Adventure', 'Casual', 'Indie']",Last Inua,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",7.99,False,331980,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,1536.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",Dangerous,"['Single-player', 'Captions available']",19.99,False,302570,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,0.0
"['Action', 'Adventure', 'Indie']",The Talos Principle,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']",39.99,False,257510,85.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,154268.0
"['Action', 'Indie']",Xeodrifter™,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",9.99,False,319140,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,197.0
['Animation &amp; Modeling'],MODO indie,,0.0,False,321540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,640.0
"['Action', 'Free to Play']",Brick-Force,"['Multi-player', 'Steam Trading Cards', 'Includes level editor']",0.0,False,335330,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,27730.0
"['Indie', 'RPG', 'Simulation', 'Strategy']",It's A Wipe!,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats']",4.99,False,330620,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,1538.0
"['Action', 'Indie']",Run or Die,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop']",4.99,False,325150,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,1617.0
['Action'],BlazBlue: Continuum Shift Extend,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",19.99,False,294810,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,17366.0
"['Action', 'Indie']",Redux: Dark Matters,"['Single-player', 'Partial Controller Support', 'Steam Cloud']",12.99,False,336930,61.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,0.0
"['Casual', 'Indie']","About Love, Hate and the other ones","['Single-player', 'Steam Trading Cards', 'Steam Cloud']",6.99,False,277680,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2975.0
"['Adventure', 'Casual', 'Indie']",Oblivious Garden ~Carmina Burana,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",14.99,False,323490,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,279.0
['Indie'],Nanofights,"['Single-player', 'Multi-player']",2.99,False,335890,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,121.0
"['Action', 'Adventure', 'Casual', 'Indie']",Words for Evil,"['Single-player', 'Steam Trading Cards', 'Stats']",2.99,False,335790,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,9029.0
"['Action', 'Indie']",ALLTYNEX Second,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",7.99,False,283840,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,134.0
"['Action', 'Indie']",KAMUI,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",7.99,False,283820,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,87.0
['Adventure'],Sinking Island,['Single-player'],7.99,False,333430,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,1.0
"['Action', 'Casual']",Dokuro,"['Single-player', 'Steam Achievements', 'Captions available', 'Partial Controller Support']",9.99,False,317840,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,0.0
"['Action', 'Indie']",Cargo 3,['Single-player'],4.99,False,318690,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,0.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",StarMade,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Cross-Platform Multiplayer', 'Partial Controller Support', 'Stats']",14.99,True,244770,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,238607.0
"['Indie', 'RPG', 'Strategy']",Deadnaut,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",9.99,False,337040,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,3393.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Skilltree Saga,"['Single-player', 'Steam Achievements', 'Steam Leaderboards']",9.99,False,315320,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,162.0
"['Casual', 'Indie', 'RPG', 'Strategy']",Braveland Wizard,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",6.99,False,333880,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2791.0
"['Action', 'Indie', 'Racing']",Carmageddon TDR 2000,"['Single-player', 'Multi-player']",4.99,False,331650,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,314.0
"['Indie', 'RPG']",Fight The Dragon,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor']",9.99,False,250560,76.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,33868.0
"['Simulation', 'Sports', 'Strategy']",Club Manager 2015,"['Single-player', 'Shared/Split Screen', 'Steam Trading Cards', 'Includes level editor']",9.99,False,326630,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,1430.0
"['Adventure', 'Casual']",Demon Hunter: Chronicles from Beyond,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",9.99,False,330990,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2332.0
"['Action', 'Indie', 'Strategy']",Fat Chicken,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",9.99,False,325860,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,1119.0
"['Adventure', 'Indie', 'Sports']",BasketBelle,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",4.99,False,329690,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,1046.0
"['Action', 'Adventure', 'Indie']",Yury,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",1.99,False,321950,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,5404.0
"['Adventure', 'Indie', 'RPG', 'Strategy']",Dungeonmans,"['Single-player', 'Partial Controller Support', 'Steam Cloud']",14.99,False,288120,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,11638.0
"['Adventure', 'Indie']",Imagine Me,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Includes level editor']",2.99,False,265670,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,1746.0
"['Adventure', 'Indie', 'RPG', 'Strategy']",Angels of Fasaria: Version 2.0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",4.99,False,335900,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,3108.0
"['Adventure', 'Casual', 'Indie']",Flyhunter Origins,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",3.99,False,300620,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2.0
"['Strategy', 'Early Access']",1953: NATO vs Warsaw Pact,"['Single-player', 'Steam Trading Cards']",19.99,True,325470,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,1317.0
"['Casual', 'Indie', 'RPG']",Adventurer Manager,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",4.99,False,280320,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,13151.0
"['Action', 'Indie']",Thief Town,"['Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Stats']",7.99,False,331220,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,1585.0
"['Action', 'Indie']",Bombing Bastards,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support']",9.99,False,314220,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,54.0
"['Adventure', 'Indie', 'Early Access']",Rift's Cave,"['Single-player', 'Full controller support']",4.99,True,335210,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,25.0
['Adventure'],fault - milestone one,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",14.99,False,286260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,5800.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",CubeZ,"['Multi-player', 'Partial Controller Support']",7.99,True,314300,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,0.0
"['Indie', 'Simulation', 'Strategy']",Neocolonialism,"['Single-player', 'Multi-player']",3.99,False,333540,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2.0
"['Indie', 'Strategy']",Foresight,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",4.99,False,315080,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,573.0
"['Casual', 'Strategy']",Magnifico,"['Single-player', 'Steam Trading Cards']",4.99,False,320400,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,951.0
['Adventure'],Game of Thrones - A Telltale Games Series,"['Single-player', 'Steam Achievements', 'Full controller support']",29.99,False,330840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,179313.0
"['Adventure', 'Indie']",Lumino City,['Single-player'],14.99,False,205020,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,1843.0
"['Indie', 'RPG']",1Quest,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Leaderboards']",6.99,False,332710,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,1195.0
['Indie'],Potatoman Seeks the Troof,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",3.99,False,328500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,6998.0
"['Adventure', 'Indie']",The Old City: Leviathan,"['Single-player', 'Partial Controller Support']",5.99,False,297350,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,48.0
"['Action', 'Casual', 'Simulation', 'Sports', 'Strategy']",Rugby Union Team Manager 2015,"['Single-player', 'Includes level editor']",19.99,False,328830,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,187.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Rising World,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Cloud']",14.99,True,324080,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,11631.0
"['Racing', 'Simulation', 'Sports']",MXGP - The Official Motocross Videogame Compact,"['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",9.99,False,336010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,0.0
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",Quantum Rush Champions,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",9.99,False,317440,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,5604.0
['Adventure'],Tales from the Borderlands,"['Single-player', 'Steam Achievements', 'Full controller support']",24.99,False,330830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,278898.0
"['Action', 'Indie']",Instant Dungeon!,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Stats', 'Steam Leaderboards']",1.99,False,326720,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,574.0
['Indie'],Feel-A-Maze,"['Single-player', 'Steam Achievements']",4.99,False,333870,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,140.0
"['Action', 'Indie']",Ilamentia,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",5.99,False,334710,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,842.0
"['Action', 'Free to Play', 'Indie', 'RPG']",Akaneiro: Demon Hunters,"['Single-player', 'Steam Trading Cards']",0.0,False,230310,53.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,1985.0
"['Adventure', 'Indie', 'RPG']",Space Salvager,"['Single-player', 'Shared/Split Screen', 'Full controller support']",7.99,False,319210,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,35.0
['Simulation'],Fireworks Simulator,['Single-player'],9.99,False,323780,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,227.0
['Strategy'],"Warhammer 40,000: Armageddon","['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'Includes level editor']",39.99,False,312370,68.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,11043.0
['Simulation'],Snowcat Simulator,"['Single-player', 'Multi-player', 'Steam Cloud']",7.99,False,273860,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,0.0
"['Casual', 'Indie', 'Strategy']",The Jackbox Party Pack,"['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",24.99,False,331670,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,31002.0
['Adventure'],The Labyrinth of Time,['Single-player'],5.99,False,266980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1993.0,0.0
"['Adventure', 'Casual']",Inherit the Earth: Quest for the Orb,['Single-player'],5.99,False,257260,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.0,94.0
"['Action', 'Racing']",Motorama,"['Single-player', 'Steam Achievements', 'Partial Controller Support']",19.99,False,327010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,173.0
"['Action', 'Indie']",Magical Battle Festa,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",9.99,False,292480,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,1508.0
"['Action', 'Indie']",Final Rush,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",4.99,False,263480,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2604.0
"['Action', 'Adventure', 'Early Access']",Eternal Winter,"['Single-player', 'Co-op', 'Online Co-op', 'Steam Trading Cards']",9.99,True,325210,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,265.0
